logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
BOLA1	-0.722843801335761	-1.03511036956925	-0.410577233102275	3.9296696573279	-4.57422034463861	1.0002106349699e-05	3.63718851122238e-05	2.40084302851197
C6orf70	0.52579586155623	0.29858696123619	0.753004761876271	4.20889172164864	4.57288136204791	1.00582993518238e-05	3.65683267795357e-05	2.36760018474184
IGSF21	2.16972547636955	1.23208817774539	3.10736277499372	2.05647468535756	4.5726506635978	1.00680117661264e-05	3.65957335476585e-05	2.74669509353727
ZNF792	0.523443662522363	0.297228841056746	0.74965848398798	3.13983273200226	4.57242931309291	1.00773391358838e-05	3.66217292043033e-05	2.54313479179695
PRTN3	2.14508846546489	1.2179904203412	3.07218651058858	-4.31770747556886	4.5721203408421	1.0090372691151e-05	3.66611792596903e-05	3.1517859695098
AKR7A2	0.528656531690684	0.300156476718474	0.757156586662894	5.86135464717767	4.57178084823124	1.01047124545936e-05	3.67053570885139e-05	2.17696285711997
CTTNBP2NL	-0.478198311943213	-0.684919307556804	-0.271477316329623	5.2504168708562	-4.57110883013897	1.01331556917816e-05	3.68007356547485e-05	2.21943887566569
ZNF320	0.62138973368282	0.352759940101845	0.890019527263795	4.80080580677118	4.57096615753677	1.01392042561832e-05	3.68147595436436e-05	2.27432451705345
ATP11B	-0.995578372265238	-1.42602385367819	-0.565132890852282	5.47503711715852	-4.5704126259306	1.01627040565288e-05	3.6892127967123e-05	2.1902157629769
CAMTA2	0.582020159539048	0.330361717703126	0.833678601374969	5.66291081362019	4.5700887581637	1.01764779923225e-05	3.69341643046063e-05	2.19247743094576
EPN3	1.01968977950745	0.578780016108622	1.46059954290629	5.02301194137719	4.57000274533358	1.01801391007377e-05	3.69394872780162e-05	2.2522283538946
TMEM117	-0.763474081133291	-1.09361417514216	-0.433333987124419	2.21537359974777	-4.56976784892738	1.01901438646144e-05	3.69678214812615e-05	2.66165501279124
TMEM147	-0.545273231845604	-0.781134175816796	-0.309412287874412	6.28868648657057	-4.5683172509866	1.02521385440937e-05	3.71804710018771e-05	2.13177071205986
CYP2D6	-1.61973970008887	-2.32037076064231	-0.919108639535428	-1.71190633594286	-4.56829299966685	1.02531780663407e-05	3.71804710018771e-05	3.0059766365104
GTF2F2	-0.55838078320456	-0.799949269504249	-0.31681229690487	4.45292428264839	-4.56760243748941	1.02828214172414e-05	3.72799338609574e-05	2.28475386380097
DAAM1	0.771576728300745	0.437768315744845	1.10538514085664	4.95630216575878	4.56751469557814	1.028659377596e-05	3.72855798946456e-05	2.25932317288242
ZDHHC23	-0.633442680259301	-0.907523209424926	-0.359362151093675	3.42925169110675	-4.56696042652582	1.03104547819378e-05	3.73631546466201e-05	2.44507735528328
WDR48	0.397030301329176	0.225239903995072	0.56882069866328	5.83492847788695	4.56691448608607	1.03124348890986e-05	3.73631546466201e-05	2.15876203472353
MUC1	1.81118983892062	1.02736384561052	2.59501583223072	8.40824371983662	4.56606849536105	1.03489640950011e-05	3.74874354661402e-05	2.12680576800002
TNFSF13B	-1.39869112808052	-2.00413090961257	-0.793251346548461	1.98702490640845	-4.56508614182294	1.03915379563601e-05	3.76335538768093e-05	2.70937837272279
PURG	1.21358142805958	0.688209247852756	1.7389536082664	-2.50268171106086	4.56457092979492	1.04139340259951e-05	3.77065501096096e-05	3.05690516238907
VPS11	0.383431812079324	0.217429323385847	0.5494343007728	5.73575681256499	4.56427342884744	1.04268874744242e-05	3.77423224564464e-05	2.15938310970292
AP1M2	0.713895547226219	0.404820310376255	1.02297078407618	6.69468055231799	4.56424105287021	1.04282980897601e-05	3.77423224564464e-05	2.11331277826382
DKK1	-2.59685822188462	-3.72129915076991	-1.47241729299933	-0.734916476761284	-4.56362241692246	1.04552873317192e-05	3.78318683694818e-05	2.92572073904191
MAGEA6	-3.41132913672023	-4.88882516919653	-1.93383310424393	-4.8335295920983	-4.56242155911471	1.05078696253915e-05	3.80139629065583e-05	3.12064763439106
CALHM2	0.57806347182298	0.327681253106077	0.828445690539883	4.92269800460029	4.56215623362861	1.05195218621194e-05	3.80479397303514e-05	2.22770754690854
H1F0	0.700040881502285	0.396774904200122	1.00330685880445	8.35997230917027	4.56139647823319	1.05529568389303e-05	3.81587284601917e-05	2.09758276862141
ZNRF2	0.634145080654963	0.359423578994345	0.90886658231558	5.19770470333669	4.56135723518811	1.05546866102687e-05	3.81587284601917e-05	2.19994011866834
HECTD1	0.471771669563662	0.267362510075927	0.676180829051397	7.39351512476805	4.56068015146692	1.05845744873255e-05	3.82585661037472e-05	2.08897173774202
TMEM48	-0.722767649668731	-1.03602472225845	-0.409510577079011	4.58844906684832	-4.5592765009021	1.06467947628012e-05	3.84752031434592e-05	2.24594751209928
POLR1A	-0.526590344655634	-0.754866492431032	-0.298314196880237	5.4282777397504	-4.55837937817354	1.06867465618686e-05	3.8611291022952e-05	2.14675059798147
WDR63	1.66254139253034	0.94161964489609	2.38346314016459	-1.92391436318692	4.55703590532594	1.07468462959305e-05	3.88200995063087e-05	2.99152148026281
NUDT15	-0.528520182490325	-0.75773660676966	-0.299303758210989	4.37815270572107	-4.55631722497883	1.07791298715057e-05	3.89283615376648e-05	2.25700742707792
SFXN3	0.538628309298534	0.305024506278983	0.772232112318086	5.78137312245223	4.5562482320244	1.07822339943328e-05	3.8931219396526e-05	2.12120885531963
ELFN2	2.16857860966285	1.22790454019409	3.10925267913162	-1.79917064551682	4.55547961610858	1.08168738222739e-05	3.90479170170141e-05	2.96730874083537
C5orf32	0.604830914697925	0.342387906158888	0.867273923236962	5.03501867749305	4.55404254857425	1.08819274279765e-05	3.9274331988664e-05	2.18010154856401
NAA50	-0.461963760226526	-0.662432664829349	-0.261494855623703	7.43217467099118	-4.55364322428697	1.09000710437314e-05	3.93313817532971e-05	2.05751711278723
KIAA1257	1.53894635054092	0.871057003617423	2.20683569746442	0.836048163875557	4.55320363818199	1.09200777204616e-05	3.93828288923441e-05	2.76782179609755
CCND3	-0.540806939198037	-0.775513831135914	-0.306100047260161	6.01091212484666	-4.55317689688169	1.09212959267263e-05	3.93828288923441e-05	2.08668880484539
SHROOM1	2.03417202867212	1.15135363453214	2.9169904228121	4.13342409621568	4.55317576118725	1.09213476664565e-05	3.93828288923441e-05	2.32476327629003
SACS	-0.937930811325706	-1.34505327282321	-0.530808349828203	4.23390803874014	-4.55243600636094	1.09550995329789e-05	3.94960784833229e-05	2.25838783729623
TSC1	0.430726374500894	0.243759294834669	0.61769345416712	5.26860818781699	4.55233728224658	1.09596114952013e-05	3.95031882484977e-05	2.14941425760782
RNF175	-1.34240723439299	-1.92511721568523	-0.759697253100746	-1.20920637020553	-4.55229017356079	1.09617651226004e-05	3.95031882484977e-05	2.91922058588155
STBD1	0.688766793157707	0.389765785914614	0.987767800400801	4.52707536636269	4.55195185400361	1.09772437820891e-05	3.95505018373087e-05	2.23763603367761
CYFIP2	1.25545026544977	0.710415882864504	1.80048464803503	5.24919296655374	4.55170097702632	1.09887354116744e-05	3.95834331659994e-05	2.17313846441374
C10orf72	1.04742444398818	0.59260010197047	1.50224878600589	4.01002057725618	4.55068857264729	1.10352274206364e-05	3.97424011920351e-05	2.32117244136585
CHRM4	1.30167596273542	0.736418699299407	1.86693322617143	-2.71451397196413	4.55045520920734	1.10459708925656e-05	3.97725835368037e-05	3.01408872643091
ZFYVE26	0.511564377884638	0.289390984014642	0.733737771754634	5.49708837139133	4.54994719627969	1.10693934318687e-05	3.98461368681297e-05	2.12931849887683
EFS	-1.22779805616591	-1.76103753196863	-0.694558580363195	4.80760852483853	-4.54990950759778	1.10711330203911e-05	3.98461368681297e-05	2.19562527466257
RFC3	-0.638343064664635	-0.915612784475177	-0.361073344854094	4.29789576976735	-4.54935482996633	1.10967656690573e-05	3.99298538920996e-05	2.23233872304605
FLJ33360	1.57530060359323	0.890946160679131	2.25965504650733	-3.3888579516674	4.54862840192201	1.11304217754195e-05	4.00424000311256e-05	3.03221150251036
SGK1	-0.829294431162241	-1.18959125998377	-0.468997602340712	5.52233049045033	-4.54827190548531	1.11469745814234e-05	4.00933810104914e-05	2.10206496372759
PSD4	0.590464299680889	0.333910187224401	0.847018412137377	6.14703694112595	4.54791955913699	1.11633580141546e-05	4.01437311369931e-05	2.07212423928846
DZIP3	0.694058286779946	0.392392538807239	0.995724034752652	4.56836767794997	4.54640428626476	1.12340803369305e-05	4.03894221084047e-05	2.21490873678052
Entrezid:653553	1.15485233276106	0.652869627405775	1.65683503811635	3.82769563458567	4.54606678593325	1.12498912148593e-05	4.04370366146903e-05	2.33861112948167
TRA2B	-0.275910757242593	-0.395842871790516	-0.15597864269467	7.10373110359664	-4.54601906501282	1.12521285274882e-05	4.04370366146903e-05	2.02740815181561
FAT3	1.74156068747802	0.98448248068194	2.4986388942741	-0.0378816826028171	4.54564984292564	1.1269453372197e-05	4.04906528525489e-05	2.83561773674388
LCOR	1.12980060094127	0.638620065304633	1.62098113657791	2.65841974829157	4.54526034042841	1.1287757703738e-05	4.05477647091382e-05	2.51005940767005
GKAP1	0.724556799860708	0.409508133957693	1.03960546576372	2.55188451327492	4.54457109795172	1.13202183248329e-05	4.06556934205062e-05	2.52601827196623
DNAH6	1.69172270817254	0.956105871363426	2.42733954498165	-0.463812600894719	4.54439034623637	1.13287459086524e-05	4.06776407594595e-05	2.83974417001686
PDE1A	1.07371167838869	0.606816069464981	1.5406072873124	1.29025673878388	4.54428957229787	1.13335029547556e-05	4.06860429169123e-05	2.69606632479106
FAM149B1	0.45149662865436	0.255152101834656	0.647841155474065	4.69103578159136	4.54395291585807	1.13494088320403e-05	4.07344560489839e-05	2.17897518158272
CD63	0.497193577560044	0.280844772188571	0.713542382931518	9.10539575044021	4.54118420952054	1.14810397558305e-05	4.11981117480057e-05	2.02872170105169
FAM196A	2.81425069523945	1.58958851456738	4.03891287591151	1.11953279351778	4.54092768885202	1.14933095967515e-05	4.12333504778597e-05	2.69702766863053
ACTN1	-0.641419797965449	-0.920614345619877	-0.362225250311021	8.21777031740133	-4.53976673630135	1.15489982925846e-05	4.14243103045122e-05	2.00868341219998
NCRNA00219	0.782531026321838	0.441862578948092	1.12319947369558	3.65872840617252	4.5390792467282	1.15820984124498e-05	4.15341846137126e-05	2.31015618572515
VSTM2A	4.88923642119658	2.76066670921702	7.01780613317614	-1.62442058042423	4.53890685619307	1.15904127210306e-05	4.15551474617908e-05	2.90003849364034
CCDC55	0.407743112949686	0.230159005548731	0.585327220350641	5.36530526605256	4.53712399256614	1.16767375148216e-05	4.1855733089223e-05	2.0760255476683
C8orf83	0.827175093229883	0.466879947684446	1.18747023877532	5.19211465460564	4.53666957466786	1.16988389903021e-05	4.19260286829371e-05	2.09299655855836
ZNF445	0.473033546771413	0.266972554819039	0.679094538723787	5.02092811085512	4.53622163561237	1.1720664824324e-05	4.19953067236796e-05	2.10776126649752
SLC44A5	2.49683171343062	1.40915495977787	3.58450846708338	1.13869987029925	4.53615134140618	1.17240934717056e-05	4.19986519279039e-05	2.6616298203145
FAIM2	2.13128053808469	1.20282446403425	3.05973661213513	1.49509843125064	4.53604514149226	1.17292752782582e-05	4.20082746295573e-05	2.63922351552085
NBPF4	3.23214930047998	1.82393360371371	4.64036499724625	0.702419048833764	4.53544957897318	1.1758375462815e-05	4.21035384313048e-05	2.72370207066118
WAPAL	0.458582524646259	0.258759694080494	0.658405355212023	6.59257580500996	4.5349291329931	1.1783862304811e-05	4.21858260690948e-05	1.99499936509096
ATP5L	-0.516124993065242	-0.741074778968796	-0.291175207161688	6.89646257520556	-4.53385280548916	1.18367403794212e-05	4.23661175434399e-05	1.98024361513264
BCS1L	-0.484413586126955	-0.695552653841333	-0.273274518412577	4.04793313939796	-4.53362741656335	1.1847842270098e-05	4.23968386336225e-05	2.21882549108281
EXT2	-0.458654601782744	-0.658599210957946	-0.258709992607542	6.63052516711194	-4.53287941892254	1.18847580672597e-05	4.2519900647435e-05	1.98013545509141
SLC9A3R2	0.932691469814219	0.526076329038591	1.33930661058985	6.21362462546328	4.53265400814165	1.18959044518394e-05	4.25507351546562e-05	2.01413213789942
EPRS	-0.456957771889009	-0.656175834771904	-0.257739709006114	8.01117426766344	-4.53257987091063	1.18995726810418e-05	4.25548134565491e-05	1.97797614482659
BTBD9	0.448022756675372	0.252575306660337	0.643470206690407	4.83726962795481	4.52968681607246	1.20435724762151e-05	4.30606320076739e-05	2.1041711814081
DAPP1	-1.07686116669869	-1.54667435760554	-0.607047975791838	3.53948350559304	-4.52931598588557	1.20621513030232e-05	4.31179003788045e-05	2.31849118912085
VWDE	-2.24657057759864	-3.22688913967959	-1.2662520155177	-0.558498058666572	-4.52846433098265	1.21049243953978e-05	4.32616119634249e-05	2.75847576262711
ADSSL1	1.08948903443377	0.614005161192836	1.56497290767471	2.32916618257554	4.52777859683292	1.21394705859183e-05	4.33758667740953e-05	2.50722178216116
ID4	-1.65078444045497	-2.37137759182331	-0.93019128908663	3.14869017024992	-4.52687337905894	1.21852195674289e-05	4.35300935862756e-05	2.34006751207423
PPP1R3E	0.705189006174822	0.397357207353202	1.01302080499644	1.82831661442476	4.52678807767854	1.21895391888991e-05	4.35362854162398e-05	2.56532778826375
ASGR1	-1.13674525545109	-1.63299162199646	-0.640498888905727	-1.32894605396878	-4.526514550675	1.22034004240306e-05	4.35765463168663e-05	2.82910610832037
LYRM4	-0.54655576098442	-0.785213055460379	-0.307898466508462	4.12806427347328	-4.52540939220334	1.2259560223803e-05	4.37678000524446e-05	2.17407529254366
DBP	0.837110472879082	0.471557038154961	1.2026639076032	3.80804640347954	4.52511912817611	1.22743515549487e-05	4.38104820571017e-05	2.24557954925324
SMPD4	-0.411623648456086	-0.591375292337218	-0.231872004574954	6.73753957741494	-4.52507266253866	1.22767209566535e-05	4.38104820571017e-05	1.9476687868014
TTC3	0.521901979509124	0.29383518100093	0.749968778017319	8.42249547000733	4.52194200770314	1.24373805680828e-05	4.43744016749761e-05	1.94099425738816
ITPRIP	-0.681904918914499	-0.979937078833325	-0.383872758995672	4.82778117465137	-4.52125293251111	1.24730138010589e-05	4.44913346198244e-05	2.066507440499
WDTC1	0.458580168307658	0.258151851867612	0.659008484747704	6.56009284277025	4.52120606319647	1.24754410625302e-05	4.44913346198244e-05	1.94458741757044
TDO2	-1.66836570201359	-2.39795028241116	-0.938781121616031	1.00056996639977	-4.51870216151998	1.26057766709166e-05	4.49466296762422e-05	2.61247861823367
CC2D1B	-0.376368099324648	-0.540958302771866	-0.21177789587743	5.20388937788149	-4.51863159093926	1.26094690305189e-05	4.49502736532664e-05	2.0077573065854
LRRK1	-0.911088478017612	-1.30952365990413	-0.512653296131096	3.82839822225085	-4.51856969391985	1.26127084343096e-05	4.49523017308349e-05	2.21176369998261
IL1RAP	-0.903068625925061	-1.29801163852898	-0.508125613321143	3.11653629226033	-4.51839745375222	1.26217269101259e-05	4.49749214814035e-05	2.30739981832956
SR140	-0.402132879179327	-0.578018019047518	-0.226247739311135	6.81336287374322	-4.51792009215332	1.2646754002704e-05	4.50545629899506e-05	1.91861803953073
DSG2	-0.852387053124233	-1.22525337924024	-0.47952072700823	7.40957593593655	-4.51732972609668	1.26777718431085e-05	4.51490048230376e-05	1.91433397430328
SOS2	0.473931632635562	0.266615270005663	0.681247995265461	5.74831903289749	4.51731344975399	1.267862804007e-05	4.51490048230376e-05	1.97305745510806
TMEM39A	-0.358583106602014	-0.515477437781018	-0.20168877542301	5.07088498815521	-4.51627817272859	1.27332021649435e-05	4.5333754662118e-05	2.01019772068547
PAAF1	0.665418335196655	0.374244359267577	0.956592311125733	4.46161970334881	4.51585841583851	1.27553938889672e-05	4.54030510940958e-05	2.12403864952815
COPS8	0.351956397443224	0.197945481704545	0.505967313181904	5.94957677329567	4.51580802502341	1.27580604571421e-05	4.54030510940958e-05	1.94538911357455
GRM8	1.19874548327163	0.674070893529307	1.72342007301396	-1.17855917413685	4.51476409660519	1.28134237959386e-05	4.55892677944661e-05	2.79964933489314
C14orf126	0.483669029826952	0.271971576337369	0.695366483316536	3.99084394057666	4.51471932823372	1.28158031963057e-05	4.55892677944661e-05	2.17099357191847
NETO2	-1.28632034835972	-1.8493834714754	-0.723257225244051	3.71122233747361	-4.51429738541059	1.28382500230464e-05	4.56594681254891e-05	2.17211061149163
ICOSLG	-0.823934615786427	-1.18460879471614	-0.463260436856713	3.96375061266771	-4.51414814724234	1.28461983722886e-05	4.56780855937335e-05	2.15751795264593
PCBP3	-1.57963116799827	-2.27126002593043	-0.888002310066119	-0.695918557677637	-4.51315967456121	1.28989637812039e-05	4.58525086968992e-05	2.71987211104376
TXNRD3IT1	-0.637884811818878	-0.917179577353242	-0.358590046284515	3.34169298478824	-4.51312721775618	1.29006998864442e-05	4.58525086968992e-05	2.25431011287759
SSPO	1.6459253386152	0.925207697789702	2.3666429794407	0.300137846504334	4.51276885375127	1.29198836500316e-05	4.59109988349129e-05	2.6561141917956
BUB3	0.51594540065383	0.290004172893604	0.741886628414057	7.37839674968173	4.51238733314481	1.29403372333927e-05	4.59739756542209e-05	1.8942370205773
C10orf76	0.375254156360196	0.210918110554581	0.539590202165811	5.1606578820873	4.51222542995748	1.29490264025629e-05	4.5988664749917e-05	1.9928689944844
FIGNL1	-0.543284991175057	-0.781208118402214	-0.305361863947899	4.11965852516614	-4.51220848966459	1.29499358946478e-05	4.5988664749917e-05	2.13038792331353
GRK6	-0.500506656194795	-0.719722078786171	-0.28129123360342	5.21275957120137	-4.51166518658602	1.29791374713509e-05	4.60788379209673e-05	1.97923054594429
CD47	-0.613013394352378	-0.881507150261719	-0.344519638443036	6.8587283632473	-4.51163424275845	1.2980802555767e-05	4.60788379209673e-05	1.8927618686736
