logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
ATP6V1A	0.12795803614301	-0.052477691209309	0.308393763495329	6.92825190356432	1.40118742036082	0.163214862668307	0.219545771399681	-6.71407472998936
SBK1	-0.299814446873905	-0.722653046824406	0.123024153076597	5.06515540020007	-1.40097094343086	0.163279473895352	0.219615132567355	-6.61229544243775
SS18L2	-0.169955745715013	-0.409685774630167	0.0697742832001402	4.14175716047323	-1.40076283922107	0.163341604500618	0.219681146417298	-6.48038356107865
EMILIN1	0.386272603713983	-0.158860400733127	0.931405608161092	5.72270578498323	1.40004704259608	0.163555446792973	0.219940247533089	-6.66937811108538
OBFC2B	0.129509988532101	-0.0532650832311545	0.312285060295357	5.33225522329893	1.40003050979066	0.163560388440516	0.219940247533089	-6.63894694149419
HIST1H4H	0.486141953737607	-0.199988956954901	1.17227286443012	3.11182118275321	1.39993320660291	0.16358947461936	0.219961788183377	-6.29279720128315
RWDD4A	0.147032891241614	-0.0605751841403297	0.354640966623558	4.80631446553402	1.39933421475429	0.163768613905127	0.220185070117013	-6.58339902001379
ENDOD1	-0.214693697832362	-0.517936834632077	0.0885494389673532	5.92158979603287	-1.39887694965802	0.163905467725063	0.220351468590047	-6.68791422564394
C1orf70	0.428026802536809	-0.176724878893802	1.03277848396742	-2.27346515083582	1.39844399548511	0.164035125785841	0.220508167413597	-5.62277636145566
STX2	0.168972079910777	-0.0697743308885115	0.407718490710065	3.55445102920552	1.39839317861573	0.164050349179955	0.220511021939326	-6.38148095456307
SLC3A1	-0.353527670373976	-0.853063084870888	0.146007744122937	-2.23037867718587	-1.3983256582176	0.164070578174051	0.220520603832945	-5.62640817498786
TMIGD2	-0.50450044114898	-1.21836989869369	0.209369016395732	-3.36805563372756	-1.396348899865	0.164663653125987	0.221300061722135	-5.54105495089685
ENAH	-0.218131379181649	-0.526820443507584	0.090557685144285	7.99104102315948	-1.39620149639976	0.164707942943908	0.221341913106723	-6.71628266190763
ARL6IP5	0.128365121086942	-0.0533052825218813	0.310035524695765	7.62410785137894	1.39609204340397	0.16474083577421	0.221368443249563	-6.72076182018405
TSEN34	-0.173266888261502	-0.418522706781306	0.0719889302583032	5.93228873660534	-1.39587797444259	0.164805182249178	0.221437231226087	-6.6916526332027
LEPREL2	0.385624312462348	-0.160500841787294	0.931749466711991	4.84452162786326	1.39515810007705	0.165021707763734	0.221704821003422	-6.5881325161739
FOXA3	0.756270000138698	-0.314790308295992	1.82733030857339	-2.38545683749671	1.39512829169294	0.165030678261325	0.221704821003422	-5.62494910775822
BZW2	-0.190039272998141	-0.459367266521311	0.0792887205250289	6.82408932589753	-1.39416142763112	0.165321846200253	0.222078256890021	-6.72335436422211
ZSCAN16	0.184500082755109	-0.0770353123881213	0.446035477898339	3.06191161262674	1.39385401579896	0.165414504031223	0.22218499412365	-6.28846831881196
COPZ2	0.317543932614706	-0.132618202351652	0.767706067581063	3.44322727155647	1.39375377064551	0.165444727726503	0.22220785939681	-6.35667834653336
MAP6D1	-0.327226295842693	-0.791321172062914	0.136868580377529	2.16579687540514	-1.39313313153736	0.165631942505509	0.22244155801781	-6.13515165749374
ATP5G1	-0.201612580773551	-0.487650339289668	0.0844251777425658	5.41519424654657	-1.39266115135627	0.165774422291896	0.222615145627402	-6.65739463005336
TMEM80	0.185191171234123	-0.0775906733813468	0.447973015849594	3.90956389613015	1.3924388109142	0.16584157393475	0.222687556959449	-6.45034354622699
C14orf39	0.566229016843624	-0.237901112102676	1.37035914578992	-4.4663430819851	1.39128782632818	0.166189526729225	0.223136978817345	-5.45583007822075
DSC1	-0.551803613976128	-1.33561651527181	0.232009287319553	-2.64261574668096	-1.39098783284202	0.166280308440002	0.223241061729985	-5.6247106634419
RAD51C	0.221371168764045	-0.0932821783165512	0.536024515844642	4.15402847960426	1.39008033750276	0.166555156959097	0.2235922288135	-6.49334792081203
CECR2	0.823010186021372	-0.347442686997803	1.99346305904055	-0.711472424194187	1.38932060414419	0.166785518716954	0.223883623330342	-5.78316121093923
Entrezid:652919	0.895918206932851	-0.378307850712759	2.17014426457846	-1.83919107595946	1.38922656253073	0.166814050261477	0.223904067303361	-5.70358802792567
TSR2	0.154846699854056	-0.0654882507759814	0.375181650484093	5.6435503820711	1.38857633539995	0.167011425848658	0.22415111874585	-6.67889696176876
FAM21B	-0.149315928166678	-0.361806012587666	0.063174156254309	5.00336522098197	-1.38841298712806	0.167061037847889	0.224199828597107	-6.62168213368472
DNAJC5	-0.146811019404109	-0.355750326697872	0.0621282878896544	6.77069268829084	-1.38832038943483	0.167089166508196	0.224219701836133	-6.72992265196866
STIM2	0.140786868671325	-0.0596663247277978	0.341240062070447	4.58502228303527	1.38771527422802	0.167273072549368	0.224437430782973	-6.56958619971497
CCT2	0.165725953797782	-0.0702439442591951	0.40169585185476	7.59545949390585	1.38766655260219	0.167287886658665	0.224437430782973	-6.73226803242717
HNRNPUL1	-0.109026580694525	-0.264266033993717	0.0462128726046665	8.31494989037823	-1.38765493803009	0.167291418287528	0.224437430782973	-6.72345754640446
ZNF23	-0.146325726463731	-0.35471974585607	0.0620682929286089	3.41735007572507	-1.38735190856119	0.167383580085657	0.224543178481182	-6.37017867058514
COL6A6	0.593452711900742	-0.251901198836379	1.43880662263786	-0.133658579625671	1.38707118841999	0.16746899121084	0.224639854096109	-5.86106825176732
SSH1	0.136696320267894	-0.0580907298183655	0.331483370354153	5.8060885426581	1.3865896098997	0.167615591958365	0.224818586409176	-6.69402915462655
TEX11	-0.451385859015494	-1.09474492205822	0.191973204027228	-3.61666872406675	-1.3862632951427	0.167714983076537	0.22493397419547	-5.52965793364521
LHFPL1	-0.45788503860092	-1.11091600804361	0.195145930841768	-2.13848210982928	-1.38539582196777	0.167979421207932	0.225260811218639	-5.66153351694789
TECR	0.173816581015377	-0.0740823857033436	0.421715547734097	6.59246894578296	1.38537607967519	0.167985443071798	0.225260811218639	-6.73072538885029
SNX21	0.194855919547712	-0.0831245766601511	0.472836415755575	4.21970012878632	1.38500224123589	0.16809950349726	0.225395805509749	-6.50989069527339
BRD1	-0.127363121984907	-0.309155620000307	0.0544293760304944	5.38865637205793	-1.38426403984373	0.168324905779978	0.225680058860563	-6.6679682210835
LINGO1	0.502689794414849	-0.214893533707587	1.22027312253728	3.55106230825996	1.38413651663663	0.16836386689343	0.225714317570653	-6.39220059820568
CLCC1	0.116175346681888	-0.0496905765266478	0.282041269890423	5.51148534389692	1.38391050188116	0.16843293611278	0.225788931559005	-6.67841126268558
ZSWIM7	0.156636079297365	-0.0672301977918903	0.38050235638662	3.80641393107959	1.38246557332357	0.168875008289763	0.22636351445625	-6.44445140800688
MYCBP2	0.22351836906825	-0.0962068247973795	0.54324356293388	6.25229638617167	1.38129855892121	0.169232694722514	0.226824902481414	-6.72206195151996
ODF3L1	0.38620297694565	-0.166363672620607	0.938769626511907	-2.65781761153144	1.3809633283603	0.169335547922822	0.226944687753571	-5.6170358074569
ARIH1	0.124682180497468	-0.053762565871456	0.303126926866393	6.48960666875909	1.38054898401159	0.169462739708235	0.227092042179082	-6.73361529030189
JAG1	0.223113913518629	-0.096213357112246	0.542441184149505	6.27788675437598	1.38051726766555	0.169472478693853	0.227092042179082	-6.72719706636213
NEU3	0.319980633810571	-0.138026464105849	0.777987731726991	2.20706798522503	1.38039279566392	0.16951070380821	0.227125183252694	-6.15917775009041
HEY1	0.26473468091107	-0.114278253400132	0.643747615222273	3.29421804398607	1.38009189644992	0.169603136354714	0.227230945101791	-6.35644855181537
APOL6	-0.27838948417148	-0.677209506818824	0.120430538475865	6.54702258124649	-1.3791994353485	0.169877513949269	0.227580437111663	-6.73660974150965
C9orf139	0.43680573288233	-0.189106930157059	1.06271839592172	-2.53006218760986	1.37887783293974	0.169976469489641	0.227694883886609	-5.62788108737796
MTMR7	0.329725233775247	-0.142824383624139	0.802274851174634	1.23219045161444	1.37865616485108	0.170044701113147	0.227768158974903	-6.02716284568686
C10orf54	-0.25490051513372	-0.620779238444274	0.110978208176835	4.5995883787333	-1.37652706983241	0.17070111385938	0.228611084908038	-6.58382244898354
ADAP1	0.296787858632443	-0.12921510985521	0.722790827120096	3.26479343494636	1.37652690116463	0.170701165936502	0.228611084908038	-6.34842929849846
NOVA2	0.234688355866038	-0.102238330937902	0.571615042669978	0.601333668277448	1.37628168141271	0.170776891622011	0.228694305224607	-5.93284448755669
PRDM1	-0.232805195481175	-0.567056379697824	0.101445988735474	4.17406895600054	-1.37616627871504	0.170812537627516	0.228723844235461	-6.52450106159834
TUG1	-0.12309396874242	-0.299859048105854	0.0536711106210151	7.85377931104134	-1.37591466605795	0.170890276175352	0.22880973742123	-6.74634502442398
CLEC16A	0.14074789754341	-0.0613930469935936	0.342888842080414	5.33723763243178	1.37574778960936	0.170941849281875	0.228860586094155	-6.67328903253132
KIF7	-0.309704602940512	-0.75451836773091	0.135109161849886	2.61716729671563	-1.37569018950327	0.170959653306863	0.228866219509657	-6.22855097676436
FLNC	0.455266567847603	-0.198921964390216	1.10945510008542	3.03597006906441	1.37503588025609	0.171161996862344	0.229118878185594	-6.30720452613948
LYPD3	0.359078015834166	-0.156982914500607	0.87513894616894	5.16160528268662	1.37479845039144	0.171235466243632	0.229198998352343	-6.65692866765493
CBLC	0.363421623572755	-0.158954153791698	0.885797400937209	3.88297338683437	1.37460820542726	0.171294352119392	0.22925958728041	-6.45493212048143
B4GALNT2	0.703572164301229	-0.30776739857832	1.71491172718078	-3.02878315512888	1.37455730532622	0.171310109650546	0.229262448381908	-5.59100848509936
VSIG10	0.224256930133194	-0.0983466388523677	0.546860499118756	4.4823548492594	1.37349759487458	0.17163842128288	0.229683563514963	-6.57074142690889
HGSNAT	-0.181978291632931	-0.443788107376191	0.0798315241103287	7.0491489115036	-1.37336146316837	0.171680631051267	0.229721785571222	-6.75360840572604
G0S2	-0.519632209167349	-1.26746521553816	0.228200797203457	2.24192534651492	-1.37291178093857	0.171820117843778	0.229890155286886	-6.17723226182762
TXK	-0.44743414662484	-1.09139764416522	0.19652935091554	-1.95630238634175	-1.37283730677173	0.171843227228333	0.229902801139289	-5.6991702964412
PEX11B	0.140724553770399	-0.0618181910681947	0.343267298608993	5.85892028479245	1.37279088598565	0.171857632818246	0.229903801416954	-6.71762355270287
FZD2	0.293721846727219	-0.129358030238687	0.716801723693125	2.88562021259344	1.37171876223495	0.172190595019467	0.230330919100658	-6.27613524629921
CACNA1E	-0.443845069585259	-1.08337117253002	0.195681033359498	-2.31125091844563	-1.37127425604204	0.172328785143721	0.230487527868422	-5.6640009761964
SERTAD1	0.171416462610907	-0.0755771897287755	0.41841011495059	4.31418675732871	1.37125408605151	0.172335057669576	0.230487527868422	-6.54667407605254
GUCY2C	-0.418828970563961	-1.02266632119899	0.185008380071064	-3.37979543207125	-1.37046497127977	0.172580594418468	0.230791555649137	-5.56937407263201
ALDOC	-0.469255112873166	-1.14580782936204	0.207297603615704	3.28343503693307	-1.37043540272104	0.172589799947207	0.230791555649137	-6.35971476590768
ROCK2	-0.254448667109024	-0.621482925260762	0.112585591042714	5.3452078641325	-1.36976093519296	0.172799881498765	0.231054127036993	-6.68230904886601
C20orf107	0.376133159713708	-0.166756237468121	0.919022556895537	-3.26235626959335	1.36893069205331	0.173058748770834	0.231381883880814	-5.58358674612929
RHOD	-0.255250912206517	-0.623717465088438	0.113215640675403	4.76299161052491	-1.36873833080279	0.173118768178363	0.231443747497925	-6.61415389467354
GABARAPL1	-0.20861510319717	-0.50983799217403	0.0926077857796901	5.34681356964111	-1.36838711391058	0.173228393313212	0.231571914282187	-6.68501414575471
LCMT1	0.151982407686339	-0.0675365735055166	0.371501388878195	5.46410558039363	1.36795698091031	0.173362721870168	0.231733081651754	-6.6952875316214
C2orf52	0.295260808334823	-0.1312281084887	0.721749725158346	-1.92263935668837	1.36788394732399	0.173385537729494	0.231745176798522	-5.69464706357174
CCL17	-0.590173296062723	-1.44293503969529	0.262588447569847	-1.54395485563119	-1.36742351530109	0.173529429934618	0.23190689557997	-5.7336218002482
RNF4	0.114825797947417	-0.0510941544988378	0.280745750393672	6.42510341067942	1.36738891764915	0.173540245881155	0.23190689557997	-6.75041585758813
ZNF697	0.169967737367902	-0.075635096227729	0.415570570963533	3.43439917424062	1.36736455597548	0.173547862152966	0.23190689557997	-6.404415008262
AKR1C1	-0.579327179011206	-1.41674471845465	0.258090360432237	1.85119838980949	-1.36688837257369	0.173696783629088	0.232087470934152	-6.12790316614857
ZNF880	0.355775129324986	-0.158618856900678	0.87016911555065	2.53247467654252	1.36656691080489	0.173797372010393	0.232203441785137	-6.23109666763258
CEACAM1	-0.394949789337893	-0.966014992318678	0.176115413642891	4.53095273878566	-1.36649292298858	0.173820529708251	0.232215950522142	-6.59305038240241
OGG1	0.128661456002174	-0.0574654425951603	0.314788354599509	4.04566096961515	1.36581072655075	0.174034162399063	0.232482902600065	-6.50836506492358
MYO5B	-0.234172777934841	-0.572960017112003	0.104614461242321	6.62404734970699	-1.36571651872266	0.174063679536156	0.232503881735607	-6.75625443810496
MOBKL2C	0.152442461650278	-0.0681119648006651	0.372996888101221	4.17032238370822	1.36565617580638	0.174082588124634	0.232510688399744	-6.53350244112845
NOL8	0.11346382365376	-0.0507295384046876	0.277657185712207	5.53836689164089	1.36537836643544	0.174169660303658	0.232608528395071	-6.70571703231731
ARID3A	0.209284902710978	-0.0937254448842267	0.512295250306182	1.96615048364459	1.36468255256485	0.174387889383072	0.232881502735839	-6.13467970193113
CTDSPL2	0.141908981127357	-0.0635993568403772	0.347417319095091	5.17320345777879	1.36436834028144	0.174486503780959	0.232977651127789	-6.67256262108651
ADARB2	0.555985619097112	-0.249178111667927	1.36114934986215	-3.63867293374914	1.36436494716392	0.174487568928179	0.232977651127789	-5.55719133374236
LILRA4	0.494058864949435	-0.221563845641571	1.20968157554044	-0.514819460188698	1.3640986523252	0.174571177909537	0.233070799314026	-5.8356909940659
SFRS18	-0.164528321968652	-0.402896870378482	0.0738402264411787	6.15238923633273	-1.36377559616571	0.174672648875394	0.233187778453447	-6.74535472881545
TFB2M	-0.143148706389792	-0.350625001331937	0.0643275885523534	4.81937339243692	-1.36323316157577	0.174843125955585	0.233391741552879	-6.63506793758755
WASH2P	0.222156817527346	-0.0998422952704472	0.54415593032514	3.44956970527207	1.36318929977538	0.174856916381119	0.233391741552879	-6.39598371297069
FLI1	0.233634428724947	-0.105008580408957	0.57227743785885	4.06068000902124	1.36315714759018	0.174867025750901	0.233391741552879	-6.51741015213273
PNLDC1	-0.756371179476354	-1.85313906644043	0.340396707487717	-3.33109028972211	-1.36260960052467	0.17503925450552	0.23360308975592	-5.5945170674639
RPS27	-0.495803410934037	-1.21524065175239	0.223633829884316	4.31357909124444	-1.36165722134436	0.175339126142916	0.233984740000294	-6.56528871605751
CBWD5	-0.739012138449846	-1.81193886408036	0.333914587180669	-4.34600401923812	-1.3609203454801	0.175571408660773	0.234276141259357	-5.51078869101211
SLC25A28	-0.152087518987928	-0.372935447946256	0.0687604099704001	4.80415434393366	-1.36066571699453	0.175651728081951	0.234364738332552	-6.63317107276097
SLC13A4	-0.438769231572321	-1.0766823308123	0.199143867667655	-1.90124673069936	-1.3590199849613	0.176171521722697	0.235039646917505	-5.71129876513366
MAPKAPK3	0.148087183346514	-0.0672855473309689	0.363459914023997	5.56274437154256	1.35855728798623	0.176317869910657	0.235216254890323	-6.71603258801494
PAK7	0.638274929429627	-0.290191696098873	1.56674155495813	-2.97162427881708	1.35829057495244	0.176402271168998	0.235310201330355	-5.63935787053095
FAM100A	0.17198133905527	-0.0783200804473764	0.422282758557917	4.24851972483835	1.3575918173804	0.176623537013909	0.235586687682656	-6.5521556939831
NSMCE4A	0.149545266476414	-0.0681454719433145	0.367236004896143	4.65798247887158	1.35732521372686	0.176708013721251	0.235680690513415	-6.61854889564359
SLA2	-0.447411077136125	-1.09876871157016	0.203946557297909	0.817432455453538	-1.3571830363707	0.176753076828618	0.235722115532889	-5.99402964484066
MED24	0.170789527714613	-0.0778736349436163	0.419452690372841	6.34522859936785	1.3570660406108	0.176790165116304	0.235752899421908	-6.76068127647205
TAF3	0.139175805638784	-0.0635538019236628	0.341905413201231	3.57522938580123	1.35643117444467	0.176991523245215	0.236002717901355	-6.43641084299889
C4orf33	0.223779658620081	-0.102281057948931	0.549840375189093	3.26641111323705	1.35604257959815	0.177114857531598	0.236148467075595	-6.38499537491563
LOC400931	0.37336079105236	-0.171040316590811	0.917761898695531	0.777521421871868	1.35506742766164	0.177424641120653	0.236542767621095	-5.98126347480625
HOMER2	0.318816488733784	-0.146203757317473	0.783836734785041	4.23022459916904	1.35462819589714	0.177564308114815	0.236710224003856	-6.56004357625397
ABCC2	-0.447646246262391	-1.10062937243436	0.205336879909575	-1.18189018667021	-1.35451614684243	0.177599950726868	0.236738990385285	-5.78877022235932
SPRED3	0.416140453448646	-0.190994844408468	1.02327575130576	-3.76807211500776	1.35427122698139	0.177677878048441	0.236824112850535	-5.5622783033577
PTPN5	0.493770127208075	-0.226712144595026	1.21425239901118	-2.87920743967642	1.35410615146083	0.177730415418894	0.236875382640241	-5.63186758645766
PRAM1	0.338396152779716	-0.155514603508212	0.832306909067643	0.287089746491922	1.35371777316697	0.177854067790288	0.237021417394816	-5.92491204972645
POLR2J4	-0.149256990057456	-0.367124527219939	0.0686105471050268	3.44143099758854	-1.35360937461085	0.177888591402989	0.237048658889053	-6.41452418069109
GLIS3	0.350250933066562	-0.161056811967329	0.861558678100453	2.77832636198765	1.35346842275025	0.177933490379718	0.237089720855046	-6.29617950912184
ABCB6	-0.232561682091641	-0.572147003553812	0.107023639370529	4.51631868177462	-1.35313288425586	0.178040407500677	0.237213406637557	-6.60823120594038
KIAA1614	-0.302303061038491	-0.743766581774492	0.139160459697511	0.629882064750314	-1.35300350116289	0.178081647466785	0.23724957434178	-5.97173133882087
DGKA	0.237946309450438	-0.10956135491836	0.585453973819235	4.40746629785352	1.35290027161716	0.178114556320615	0.237274638061484	-6.58716148370969
PLAC4	-0.55949466439945	-1.3767205061558	0.257731177356906	-2.4958433976335	-1.35271110798086	0.178174872222276	0.237336205121276	-5.67139067095133
PCDHGA6	0.395571049320233	-0.182262309923592	0.973404408564058	0.160838587541363	1.35261153519963	0.178206627737283	0.237359721846944	-5.92605826876015
PEMT	-0.193167827582856	-0.475353840599717	0.0890181854340044	3.87198875493029	-1.35254122263583	0.178229054215732	0.237370810160093	-6.49239006592389
PIGU	-0.144490176833913	-0.355651820117423	0.0666714664495969	5.06853336856202	-1.35199313909136	0.178403940413877	0.237584931090727	-6.67897538543985
PLEK	-0.332665650109837	-0.819093586411196	0.153762286191522	4.39058290330405	-1.35126537497189	0.178636359578817	0.237875630155069	-6.58731265425618
EPO	0.635189531046702	-0.293788234944263	1.56416729703767	-3.27491136167114	1.35098090297786	0.178727270537019	0.237977863071479	-5.60106679606572
C17orf81	-0.13083648672886	-0.322228258306153	0.0605552848484321	4.66937691096772	-1.35069349896182	0.178819153799924	0.23808137435056	-6.62835043134039
ATXN10	0.131224484085224	-0.0607972958957837	0.323246264066232	6.89658457694696	1.35025433745766	0.17895962257183	0.238249551309049	-6.78319553021711
MESDC2	0.113610582363947	-0.0526986071077216	0.279919771835615	6.30111027361059	1.34975124661473	0.179120641418762	0.238445057888653	-6.77074201025987
SLC8A3	0.439179906390233	-0.203959791852913	1.08231960463338	-2.81108430003751	1.34923731121543	0.1792852434954	0.23864530315974	-5.6495043714413
WDR8	-0.133443527686048	-0.328952427104434	0.0620653717323373	4.31540342321306	-1.34859697636535	0.179490487402169	0.238899610535361	-6.58093500635494
ADRA1A	0.521260426748792	-0.242561980722905	1.28508283422049	-4.16290931541799	1.34838390143128	0.179558822541512	0.238971668235394	-5.53748524655499
SURF4	-0.0991151836494595	-0.244378003946283	0.0461476366473639	8.17430361795002	-1.34814596564847	0.179635153871111	0.239054355689177	-6.77924601438832
TAB2	-0.164158622733324	-0.404865618788146	0.076548373321498	6.83034749840177	-1.34749196725065	0.179845086260121	0.239314809250325	-6.78626485807686
NAA35	0.13388450293798	-0.0624732714787504	0.330242277354711	4.72792139798851	1.34720413684646	0.179937537673013	0.239418905355294	-6.64410509842443
BRCA1	0.270783623558389	-0.126419842380736	0.667987089497513	4.25522349952273	1.346978191748	0.180010136450577	0.239496571836276	-6.57083075313868
LOC150776	0.213336531851205	-0.0996265918388581	0.526299655541268	4.24692637057274	1.3468624991971	0.180047318316002	0.239527108923833	-6.57241496057004
UBC	0.109224787874503	-0.0511462856834675	0.269595861432473	10.764668065513	1.34569417236963	0.180423124225014	0.240008096260444	-6.72444829716215
NKAIN4	0.644247771625356	-0.30195709974007	1.59045264299078	-3.69734423242887	1.34529938497708	0.180550245110699	0.240158220146061	-5.57484488093143
IL17B	-0.718573923182637	-1.77401259724334	0.336864750878068	-2.87591919283868	-1.34520863716069	0.18057947525162	0.240178121595332	-5.65107612073006
PRAF2	0.183897122635396	-0.0862547868625993	0.454049032133391	5.25874167825367	1.34498701239525	0.180650876166244	0.240254104330125	-6.70518404827609
C11orf80	-0.284082611131083	-0.701443592231149	0.133278369968984	4.11040950870228	-1.3448814540307	0.180684891378902	0.240280358396355	-6.55178698516155
PCNX	0.179694053207355	-0.0844168048013942	0.443804911216103	5.84906563008248	1.34430757835341	0.180869901595372	0.240507390280029	-6.75479407058892
CLYBL	-0.262953706995576	-0.649475193994211	0.12356778000306	1.72493282519224	-1.34417822016941	0.180911624641772	0.240543868688384	-6.12858176801675
TBC1D22A	-0.141211379014458	-0.348802667708327	0.0663799096794116	4.12491469812754	-1.34403868008598	0.18095663983833	0.240584718300182	-6.55185566137398
PIKFYVE	0.173976477561081	-0.0820566808241179	0.43000963594628	5.17927955428248	1.34259652307872	0.181422367273055	0.241184860867741	-6.70225710820091
FKBP9	-0.168607153114394	-0.416775140641506	0.0795608344127186	7.29948773741493	-1.34239842774938	0.181486409920102	0.241250946709712	-6.79617029039427
MFSD9	-0.156865701568783	-0.387761219020608	0.0740298158830415	2.74723522119827	-1.34234358809787	0.181504142138352	0.241255466251965	-6.30506698356207
LOC100133991	-0.241405042990693	-0.597111802461288	0.114301716479901	0.168442151850816	-1.34092787343261	0.181962358326233	0.241845430533397	-5.93885981127724
DIS3	-0.125859548521616	-0.311378393102628	0.0596592960593962	5.715797670657	-1.34044604266418	0.182118507225124	0.242033856949354	-6.75257941200342
ITPKB	-0.193831090950895	-0.479603532578549	0.0919413506767589	5.82632700886166	-1.34015272233049	0.182213613904719	0.242141135458919	-6.76011088551047
DYM	-0.133278225974515	-0.329861349500395	0.0633048975513639	5.31082400106187	-1.33956616714485	0.182403911120393	0.2423748844245	-6.72132196761207
ZP1	-0.521032375054531	-1.28989971797345	0.247834967864387	-3.91754902267826	-1.33895041089417	0.182603842191397	0.242621396764368	-5.57188212431154
GRIP1	0.318530169590815	-0.151569473690814	0.788629812872444	2.85073905368756	1.33878811841745	0.182656564559064	0.242672292914185	-6.33966251173042
SYCE2	0.335824740302263	-0.159874997993436	0.831524478597962	-0.672273482472191	1.33858266402343	0.182723324862842	0.242739576914427	-5.84754366236591
ZNF746	-0.108828797011712	-0.269472066210526	0.0518144721871029	4.57211240850222	-1.33854351088444	0.182736049347093	0.242739576914427	-6.63413002826249
MAP1LC3A	-0.266033151559117	-0.658925538350722	0.126859235232488	3.69820071856749	-1.33786824029091	0.182955611762242	0.243012058138864	-6.49097815019958
HES4	-0.376394296053549	-0.932392052074544	0.179603459967445	1.29087543606442	-1.33758439324876	0.183047962792037	0.243115540293385	-6.07351968871827
LOC158696	0.452390025456283	-0.215954226847611	1.12073427776018	-2.63021759173341	1.33740826109508	0.183105285794207	0.243172487240544	-5.6847867452826
ST7OT1	-0.255186913179724	-0.632333652383398	0.121959826023949	0.414054185849438	-1.33690097372501	0.183270459826556	0.243372645176744	-5.96744533516703
WDR88	0.285162655795513	-0.136498021536256	0.706823333127283	-2.36143940765382	1.33622855066044	0.183489574277878	0.243644395662973	-5.70376764715445
FAM129C	-0.553877581872918	-1.37313675928385	0.265381595538018	-2.4897559996261	-1.33580686357198	0.18362708436694	0.243807754468268	-5.69825510405162
PIAS2	-0.174417771698147	-0.432426819519795	0.0835912761235005	3.91802596927422	-1.33569406423396	0.183663880743605	0.243837377124151	-6.53286064286365
HIST2H2BA	0.36433528544768	-0.174637888445276	0.903308459340636	-1.15488961948239	1.33562728543719	0.183685667316132	0.243847069237575	-5.80906307477979
DDX55	-0.130606363164345	-0.323904996840721	0.0626922705120312	4.63372116205188	-1.33501685953275	0.183884908292747	0.24408220513554	-6.64679341981008
NR1D2	0.190143357072883	-0.0912750254962724	0.471561739642039	5.81936035041555	1.33499578004604	0.183891791453034	0.24408220513554	-6.76567002027293
LOC256880	-0.281986015800256	-0.699450175404938	0.135478143804425	-3.11001004542	-1.33462597654397	0.184012576062048	0.244223077153771	-5.63802482958099
ABLIM1	-0.236007062733458	-0.585413525156163	0.113399399689247	6.70415220121356	-1.33458200549803	0.184026941758358	0.244223077153771	-6.80173882301616
PHLDB2	0.299539664060395	-0.144290028256762	0.743369356377552	4.86761549368552	1.33348821942584	0.184384560492051	0.244678384451138	-6.67689733421486
OBP2A	-0.731700075141103	-1.81596796814303	0.352567817860828	-2.98148229220433	-1.33336085243678	0.184426237506007	0.244714398229436	-5.6473891194366
FNBP1L	0.184693577243938	-0.0890271520697876	0.458414306557664	6.94243973020059	1.3331999931224	0.184478883939083	0.244764960459256	-6.80481741916652
ATG4D	-0.151001043829079	-0.374868461200215	0.0728663735420579	4.14236207306621	-1.33272412247897	0.184634693835339	0.24495238030661	-6.57141538110391
LOC389493	-0.718352601719748	-1.78393959205745	0.347234388617956	0.253668353039593	-1.33198691236826	0.184876265876976	0.245242056814691	-5.96596462213695
ARV1	0.184660002864739	-0.0892639172382872	0.458583922967765	4.92777138876743	1.33196887948937	0.184882177923034	0.245242056814691	-6.68779064197561
IKZF1	-0.362460699622596	-0.900267192009754	0.175345792764563	3.78327333592625	-1.33163769972211	0.184990779723658	0.245366779220577	-6.51433041876729
FCRLB	0.636121871461882	-0.307999428381436	1.5802431713052	0.858841440604206	1.33126259771918	0.18511384224381	0.245506252440616	-6.01984205244571
POLR2G	-0.128290613557138	-0.318702275843987	0.0621210487297107	5.93022358648404	-1.33122828293813	0.185125103203751	0.245506252440616	-6.77816284945083
SCARA3	-0.334469068554983	-0.831150313310503	0.162212176200537	5.09355166831177	-1.33054448160335	0.185349610594999	0.245784622273957	-6.70986185335292
ANKRD26	0.234075351498613	-0.113678461543818	0.581829164541044	3.95420666811576	1.32994898326366	0.18554529175345	0.246024725961861	-6.54673478636473
C1orf53	-0.326906460837787	-0.812614036458115	0.158801114782542	0.444081666158866	-1.32984132572956	0.185580684554962	0.246052273402149	-5.97836469893116
BRMS1	-0.187992605665528	-0.467425441320039	0.0914402299889828	5.597460778828	-1.32927405347189	0.18576726063449	0.246280247165501	-6.75764975698444
GAA	-0.180127877250991	-0.447910146741949	0.0876543922399679	7.25807076818303	-1.32907751654536	0.185831934370847	0.246346586176128	-6.81418197875669
C12orf60	0.344124652091981	-0.167561899231025	0.855811203414986	0.577741565740994	1.3288102852824	0.185919898220495	0.246443786656083	-5.99243979553937
LBXCOR1	0.337889971556685	-0.164666483398693	0.840446426512062	-3.36967333805848	1.32843908535852	0.186042136754105	0.246586400628492	-5.62328118399916
HUWE1	-0.144789238602597	-0.360285765442594	0.0707072882374008	8.58783318824025	-1.32753875236958	0.186338871460446	0.246960256932028	-6.7988956321421
FASTKD5	0.141402221640631	-0.0690682770152235	0.351872720296485	4.54256294356778	1.32744397639061	0.186370128577419	0.246982236997614	-6.64196698099275
